CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,9,-,2,-,"2,039.45",72.10,"1,235","1,833.75","2,111.10","1,690","23,950.00",195,8.50,9.65,195,-3.80,8.75,21.29,251,-70,844,
,"14,248",-348,891,-,"1,969.45",52.90,260,"1,963.70","1,973.85",65,"24,000.00",195,8.95,9.00,65,-3.85,9.00,20.93,"20,527",-260,"32,141",
,7,-,2,-,"1,946.95",77.95,975,"1,738.50","2,011.90","1,690","24,050.00","1,300",8.20,10.00,65,-5.00,8.80,20.40,149,-19,647,
,128,9,15,-,"1,913.30",93.40,65,"1,852.70","1,888.70",65,"24,100.00",260,8.60,9.70,130,-3.90,9.70,20.26,"2,762",-39,"4,118",
,32,-,4,-,"1,842.20",104.95,"1,105","1,654.30","1,901.10","1,755","24,150.00",780,9.10,10.50,390,-2.50,11.35,20.33,335,-74,475,
,322,-10,13,-,"1,790.00",75.50,130,"1,753.65","1,788.40",130,"24,200.00",780,9.00,11.60,195,-4.10,10.40,19.57,"6,379",-277,"5,434",
,20,4,10,-,"1,707.60",38.95,"1,755","1,541.70","1,817.10","1,755","24,250.00",195,9.90,12.00,65,-6.80,9.25,18.73,190,7,601,
,219,-9,51,-,"1,679.90",50.35,65,"1,657.35","1,690.45",65,"24,300.00",195,11.05,11.40,325,-5.15,11.10,18.85,"4,657",-581,"5,914",
,63,9,13,-,"1,646.30",68.55,130,"1,611.30","1,637.00",65,"24,350.00",325,10.00,12.90,"2,600",-4.55,11.60,18.52,526,-45,666,
,205,-14,26,-,"1,581.00",54.00,130,"1,562.60","1,591.85",65,"24,400.00",65,12.40,12.85,130,-4.65,12.85,18.38,"8,967",-558,"8,574",
,145,-,-,-,"1,464.65",-,65,"1,363.30","1,635.70","1,755","24,450.00",195,11.75,14.00,"2,600",-6.60,11.55,17.56,299,-86,497,
,"7,621",-155,420,-,"1,477.50",50.85,195,"1,475.00","1,484.25",390,"24,500.00",130,13.45,13.65,650,-6.05,13.45,17.57,"27,464",169,"39,320",
,207,-,-,-,"1,367.25",-,"1,690","1,278.00","1,461.05",65,"24,550.00","3,055",14.00,15.25,"2,600",-5.70,14.40,17.30,741,-167,666,
,624,-12,25,-,"1,402.00",70.45,130,"1,370.30","1,386.65",130,"24,600.00",650,14.80,15.35,195,-5.85,15.40,17.03,"10,548",-610,"9,363",
,130,-1,2,-,"1,353.00",74.00,65,"1,315.40","1,340.55",65,"24,650.00",650,14.30,15.85,390,-6.60,15.90,16.64,"1,197",362,"1,296",
,822,-75,120,-,"1,278.85",43.50,65,"1,274.80","1,288.90",65,"24,700.00","2,600",16.20,16.25,195,-7.10,16.20,16.20,"17,760",-736,"33,426",
,309,2,24,-,"1,250.00",66.00,65,"1,216.85","1,281.30",65,"24,750.00",325,17.45,17.55,325,-6.35,17.55,15.96,"2,357",-43,"3,955",
,"3,246",-169,360,-,"1,205.90",70.30,130,"1,184.00","1,191.50",65,"24,800.00",65,18.50,18.80,195,-7.70,18.75,15.67,"19,043",541,"19,586",
,399,-12,21,-,"1,161.00",87.60,130,"1,118.55","1,152.70",130,"24,850.00",650,18.85,20.35,195,-8.30,20.10,15.38,"2,017",-21,"1,370",
,"6,739",-277,823,-,"1,092.40",49.80,65,"1,090.00","1,097.65",65,"24,900.00",325,21.10,21.55,260,-9.60,21.25,15.04,"19,957",-119,"20,416",
,229,-3,16,-,"1,040.00",49.05,130,"1,025.05","1,053.60",130,"24,950.00",195,22.40,23.00,65,-10.40,22.40,14.68,"3,280",-278,"2,169",
,"34,189","-1,125","4,835",-,994.35,49.50,65,991.00,994.10,195,"25,000.00",520,24.50,24.75,390,-11.35,24.50,14.45,"60,674","2,549","72,581",
,653,-15,69,-,944.20,49.35,65,930.80,955.00,65,"25,050.00",195,25.50,26.40,195,-11.65,26.00,14.10,"4,208",49,"2,612",
,"4,940",-147,676,-,894.00,43.60,130,893.20,900.45,65,"25,100.00",260,28.00,28.15,65,-12.45,28.00,13.80,"29,693","-3,429","15,234",
,415,-12,45,-,838.65,37.65,65,835.75,858.85,65,"25,150.00",65,29.30,30.45,65,-14.10,30.05,13.48,"4,681","1,155","2,646",
,"14,339",-563,"1,526",-,799.50,40.00,65,797.10,807.45,65,"25,200.00",455,32.30,32.80,325,-15.10,32.30,13.16,"26,505","-1,908","28,515",
,574,12,113,-,756.00,44.90,65,741.75,764.75,65,"25,250.00",325,35.05,35.90,130,-17.60,35.00,12.86,"4,724",566,"3,314",
,"14,042",-433,"2,624",-,705.15,38.70,130,703.30,707.95,65,"25,300.00",195,38.35,39.40,65,-17.75,39.40,12.70,"35,852","2,828","26,812",
,"1,268",-61,192,-,660.00,33.75,130,658.40,667.75,65,"25,350.00",520,43.50,43.95,65,-20.05,43.75,12.48,"7,799",351,"9,024",
,"10,876","-1,836","5,387",-,616.10,36.55,260,613.15,622.70,65,"25,400.00",130,47.55,48.50,130,-21.05,48.30,12.24,"42,972",968,"26,710",
,662,-69,224,-,570.30,31.85,65,568.40,583.15,65,"25,450.00",65,53.40,54.45,65,-23.50,53.15,11.97,"5,409",219,"3,424",
,"32,543","-7,396","24,629",-,530.00,33.60,65,528.00,530.00,130,"25,500.00",65,59.40,60.00,"76,765",-24.55,60.00,11.82,"88,728","-6,363","82,639",
,"1,592",-111,379,5.73,488.55,32.15,260,483.35,497.40,65,"25,550.00",65,67.60,68.90,65,-26.35,69.20,11.77,"8,010",431,"4,084",
,"11,140",-854,"7,768",6.34,446.00,28.25,260,445.00,446.00,"1,300","25,600.00",65,75.95,77.00,195,-30.80,76.00,11.48,"36,593","2,269","32,724",
,"2,020",-22,"2,811",6.82,406.25,25.55,65,405.95,415.35,65,"25,650.00",65,87.15,88.40,130,-32.90,88.00,11.47,"8,982","1,396","5,582",
,"14,030","-2,826","15,229",7.18,368.60,19.80,130,365.60,369.00,130,"25,700.00",65,98.20,99.50,260,-35.00,99.50,11.35,"52,924","5,058","38,953",
,"2,914",-750,"3,261",7.54,334.20,19.35,130,332.00,336.00,130,"25,750.00",65,111.35,114.50,195,-40.10,112.35,11.24,"8,460",470,"3,622",
,"26,183","-2,696","48,737",7.67,298.95,15.15,130,298.95,299.00,"1,430","25,800.00",65,128.50,129.65,130,-41.55,128.95,11.25,"61,787","1,871","30,578",
,"3,542",-168,"8,857",7.78,266.00,10.70,65,265.50,268.95,65,"25,850.00",65,146.00,147.60,65,-44.40,146.05,11.21,"12,599","1,144","3,657",
,"21,459","2,890","69,645",8.07,238.90,12.35,65,236.15,239.00,130,"25,900.00",195,165.45,166.00,"2,210",-46.55,166.00,11.22,"91,342","7,965","23,197",
,"3,712","1,369","19,983",8.09,209.30,8.20,390,208.55,210.70,390,"25,950.00",130,187.35,188.75,260,-50.15,186.00,11.16,"18,780","2,348","3,725",
,"76,049","-6,844","1,81,401",8.19,183.70,5.55,260,183.65,184.55,520,"26,000.00",260,211.00,212.00,650,-51.25,212.00,11.31,"1,31,723","6,975","55,817",
,"2,979",983,"11,839",8.21,159.00,3.60,130,157.35,159.65,260,"26,050.00",65,233.45,238.95,65,-54.35,238.25,11.38,"5,839",635,"1,349",
,"19,223","2,120","40,306",8.25,137.00,2.20,130,136.30,137.00,"2,795","26,100.00",65,263.55,266.00,65,-57.20,264.20,11.35,"14,348","2,105","5,870",
,"2,275",479,"7,194",8.25,116.30,-0.80,65,115.90,118.00,"4,355","26,150.00",65,287.35,298.90,130,-57.50,297.50,11.61,953,150,789,
,"24,107","5,029","48,893",8.35,100.00,-1.35,715,100.00,101.15,260,"26,200.00",65,322.95,329.60,585,-59.70,328.00,11.64,"9,777",287,"6,957",
,"5,298",447,"8,398",8.43,85.15,-2.60,65,83.95,85.55,65,"26,250.00",65,347.00,362.95,65,-65.00,361.75,11.77,319,7,584,
,"24,581","5,923","42,639",8.43,71.00,-4.80,65,70.55,71.00,"18,720","26,300.00",260,396.50,401.55,65,-51.20,406.05,12.39,"5,690",369,"6,546",
,"7,834",158,"6,699",8.55,60.40,-5.45,65,60.20,60.95,65,"26,350.00",130,433.30,440.50,130,-72.35,433.60,12.03,87,18,344,
,"21,950","2,123","42,693",8.61,50.60,-5.15,65,50.40,51.15,195,"26,400.00",65,473.75,482.95,130,-61.20,478.00,12.55,"2,587",256,"6,486",
,"6,116","4,439","15,128",8.66,41.85,-6.45,65,41.15,42.90,65,"26,450.00",65,503.85,532.45,65,-89.35,523.10,13.07,10,1,161,
,"78,490","8,700","84,738",8.75,35.00,-6.20,"1,365",35.00,35.35,65,"26,500.00",65,560.00,563.00,455,-61.45,563.00,13.23,"7,995",-19,"32,895",
,"2,093",600,"3,558",8.92,30.05,-5.75,65,29.20,30.45,65,"26,550.00",130,594.85,621.05,65,-87.00,590.00,12.49,44,-,163,
,"14,467","1,475","23,346",9.05,25.45,-5.80,65,24.90,25.35,65,"26,600.00",65,647.80,654.00,130,-64.05,654.00,14.13,292,25,"5,061",
,"2,546",-1,"3,616",9.12,21.00,-5.90,65,20.80,21.00,65,"26,650.00",195,683.00,711.30,130,-67.75,699.05,14.51,9,-2,18,
,"11,022",407,"18,026",9.28,18.00,-5.55,"1,235",18.00,18.75,520,"26,700.00",65,723.90,747.25,195,-60.20,741.60,14.68,146,5,"2,077",
,"1,349",135,"3,202",9.53,16.05,-4.65,195,15.45,16.20,195,"26,750.00",130,776.00,847.60,65,-122.05,736.15,10.50,7,4,22,
,"11,027",619,"16,369",9.68,13.70,-4.30,65,13.55,14.00,"1,235","26,800.00",65,817.60,845.80,130,-66.35,836.05,15.60,112,-22,586,
,"2,908",102,"2,522",9.96,12.50,-4.25,390,11.95,12.70,195,"26,850.00",130,862.65,902.75,130,-93.45,860.85,14.14,6,3,10,
,"6,206",-168,"11,134",10.24,11.45,-3.45,195,10.60,11.25,195,"26,900.00",65,912.45,951.15,130,-73.40,930.35,16.42,62,33,139,
,"1,848",240,"2,516",10.45,10.15,-3.70,260,9.40,10.20,"1,235","26,950.00",65,960.30,"1,000.10",130,-80.35,953.95,14.67,4,-2,53,
,"63,259","6,335","44,208",10.68,9.15,-3.45,195,9.15,9.35,260,"27,000.00",65,"1,031.70","1,036.60",65,-56.90,"1,032.20",17.82,"2,261",-469,"17,645",
,"3,307",55,"1,076",10.88,8.15,-2.90,"1,300",7.65,8.10,"1,235","27,050.00","1,690",957.05,"1,187.55","1,755",-136.50,"1,057.95",16.21,3,-1,4,
,"2,998",-320,"3,842",11.09,7.30,-3.15,195,7.30,7.60,"5,720","27,100.00",65,"1,107.30","1,140.30",130,-64.20,"1,128.65",18.73,16,-7,172,
,353,36,287,11.37,6.80,-2.80,65,6.80,7.65,"1,560","27,150.00",65,"1,178.85","1,287.80","1,755",-92.70,"1,157.60",17.31,4,-1,3,
,"5,295",-114,"4,402",11.68,6.45,-2.60,195,6.20,6.60,195,"27,200.00",65,"1,224.70","1,240.25",195,-59.85,"1,227.50",19.82,75,-8,652,
,299,-26,148,11.94,6.00,-2.80,65,6.00,6.05,195,"27,250.00","1,690","1,143.60","1,390.20","1,755",-138.40,"1,251.60",17.77,2,-1,8,
,"3,054",474,"2,210",12.15,5.45,-2.40,65,5.40,5.80,195,"27,300.00",130,"1,317.55","1,368.25",130,-75.45,"1,307.05",18.92,42,-34,91,
,384,-37,411,12.38,5.00,-2.35,780,4.90,6.35,130,"27,350.00","1,690","1,235.20","1,496.40","1,625",-67.55,"1,363.55",20.17,4,-,9,
,"5,174",312,"3,853",12.72,4.90,-1.80,260,4.70,4.95,260,"27,400.00",65,"1,399.85","1,440.10",130,-53.15,"1,425.15",21.91,2,1,19,
,285,60,225,13.00,4.65,-1.95,"1,560",4.20,5.50,585,"27,450.00","1,755","1,347.50","1,599.90","1,755",-64.05,"1,462.05",21.11,4,-,2,
,"24,642","1,586","15,083",13.25,4.35,-1.55,520,4.20,4.35,65,"27,500.00",130,"1,523.75","1,528.70",65,-54.25,"1,530.70",23.58,813,-401,"7,383",
,196,8,135,13.60,4.30,-1.45,"1,560",3.80,5.25,130,"27,550.00","1,755","1,448.00","1,691.55","1,755",-75.00,"1,544.80",20.09,1,-,10,
,868,36,303,14.19,4.80,-0.75,195,3.70,4.60,455,"27,600.00",130,"1,609.80","1,642.35",130,-60.50,"1,616.00",23.18,3,2,37,
,180,-26,122,14.09,3.80,-1.30,"1,560",3.35,4.95,650,"27,650.00","1,755","1,545.35","1,800.40","1,755",-80.20,"1,650.75",21.90,2,-,4,
,"1,084",31,254,14.23,3.40,-1.70,65,3.40,3.85,130,"27,700.00",65,"1,699.55","1,730.75",65,-57.95,"1,720.45",24.74,3,-,176,
,127,18,53,14.76,3.70,-1.10,780,3.30,4.00,65,"27,750.00","1,755","1,642.30","1,901.50","1,755",-84.65,"1,748.25",22.60,2,-,3,
,"1,048",-7,395,14.73,3.05,-1.60,195,3.05,3.80,390,"27,800.00",130,"1,812.05","1,846.90",65,-69.85,"1,800.40",23.40,5,-2,88,
,180,-42,144,15.29,3.40,-0.95,390,2.95,4.20,260,"27,850.00","1,755","1,735.95","2,003.20","1,755",-75.75,"1,856.35",24.68,4,-,3,
,"1,749",-259,706,15.39,3.00,-1.25,715,3.00,3.45,130,"27,900.00",65,"1,896.40","1,933.40",65,-87.40,"1,914.60",26.20,11,-6,251,
,854,-57,310,15.80,3.10,-1.40,"1,300",2.45,3.55,260,"27,950.00","1,755","1,824.55","2,103.90","1,755",-60.20,"1,974.75",27.89,2,-,32,
,"12,873",-120,"7,302",15.75,2.55,-1.30,910,2.55,2.60,65,"28,000.00",130,"2,014.90","2,026.70",195,-58.00,"2,020.35",27.92,277,-48,"7,056",
,279,28,232,16.42,3.00,-0.70,"1,755",2.40,3.15,130,"28,050.00","1,755","1,921.35","2,206.50","1,755",-60.60,"2,073.40",28.80,2,-,2,
,"3,272",233,"1,731",16.57,2.75,-1.00,780,2.75,2.85,"1,040","28,100.00","1,755","1,974.25","2,252.70","1,690",-93.60,"2,089.00",24.67,14,6,20,
