CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,1,-,3,-,"1,858.85",-357.30,650,"1,670.10","2,030.00",65,"23,650.00",780,8.60,16.00,"1,105",4.60,11.80,23.52,214,13,63,
,2,-,4,26.19,"1,849.40",-297.50,650,"1,660.35","1,980.95","1,690","23,700.00",130,12.50,15.00,65,4.50,12.50,23.20,818,61,264,
,2,-,4,24.97,"1,796.85",-300.40,650,"1,607.80","1,934.30","1,690","23,750.00","1,300",8.65,18.95,"1,690",5.60,13.65,23.01,206,-22,79,
,2,-,2,24.23,"1,746.35",-321.45,650,"1,557.30","1,865.80","1,690","23,800.00",650,12.05,14.50,65,5.90,14.50,22.71,"3,279",674,"1,244",
,2,-,5,25.10,"1,703.25",-295.10,650,"1,514.15","1,821.35","1,690","23,850.00",650,11.25,16.35,"1,300",4.40,14.75,22.22,199,-18,63,
,2,-,3,16.27,"1,628.55",-321.50,650,"1,439.65","1,764.90",650,"23,900.00",195,15.05,16.40,"1,300",5.75,15.05,21.74,"1,680",132,331,
,2,-,2,18.68,"1,583.75",-318.85,650,"1,394.80","1,711.40","1,690","23,950.00",650,15.30,16.85,195,7.15,16.90,21.65,410,-11,87,
,96,57,74,-,"1,454.25",-419.75,65,"1,452.35","1,465.35",260,"24,000.00",130,17.00,17.15,"1,625",6.70,17.00,21.10,"23,146","1,792","6,897",
,2,-,2,24.01,"1,511.75",-289.50,65,"1,385.95","1,633.05","1,690","24,050.00",195,17.65,19.15,"1,950",6.65,17.60,20.67,"1,229",60,237,
,18,-,3,24.43,"1,468.80",-303.65,65,"1,337.30","1,377.45",650,"24,100.00",65,18.80,19.70,390,8.50,19.50,20.51,"4,987",796,"1,194",
,1,-,3,22.15,"1,408.50",-314.20,65,"1,288.75","1,325.20",260,"24,150.00",650,19.10,21.50,"1,300",9.20,20.75,20.18,383,-11,92,
,3,-,4,19.91,"1,349.60",-328.45,65,"1,240.45","1,275.50",260,"24,200.00",325,21.40,21.90,650,9.50,21.50,19.73,"6,469","1,022","1,877",
,1,-1,2,17.77,"1,292.40",-330.00,65,"1,192.20","1,426.80",260,"24,250.00",650,22.00,24.45,"1,300",10.70,23.25,19.46,"1,350",68,275,
,8,6,15,15.50,"1,236.15",-337.75,65,"1,144.25","1,178.95",260,"24,300.00",195,24.30,25.15,65,12.30,25.60,19.27,"10,960",622,"1,887",
,2,-,2,20.33,"1,214.10",-296.60,65,"1,096.40","1,132.15",130,"24,350.00",650,26.50,27.95,195,13.65,27.70,18.99,"2,351",56,512,
,3,1,4,-,"1,081.85",-381.20,260,"1,023.95","1,090.55",130,"24,400.00",65,28.95,29.35,65,14.65,29.30,18.61,"9,739",881,"1,790",
,2,1,4,18.34,"1,109.70",-299.60,"1,690",849.05,"1,220.45","1,690","24,450.00",195,30.80,32.40,195,16.15,31.55,18.30,"2,535",239,710,
,124,42,139,-,972.90,-385.90,130,971.85,"1,006.45",65,"24,500.00",65,34.40,34.65,65,18.35,34.50,18.06,"32,562","2,114","6,871",
,4,-,2,20.25,"1,036.65",-281.45,"1,690",754.45,941.75,130,"24,550.00",65,37.00,37.80,130,20.45,37.80,17.83,"2,602",480,830,
,10,-,6,-,875.90,-386.80,65,866.80,"1,082.40",65,"24,600.00",65,41.10,41.40,65,23.25,40.85,17.53,"14,405",784,"2,697",
,26,-,4,17.66,926.60,-291.10,65,645.65,"1,037.70",65,"24,650.00",65,44.05,46.45,650,27.85,46.45,17.48,"2,754",153,579,
,34,7,30,-,799.35,-360.65,130,787.70,"1,002.30",130,"24,700.00",195,48.80,51.20,65,31.80,51.30,17.29,"20,980","1,141","4,367",
,2,-,7,18.25,847.40,-272.15,65,592.55,905.20,65,"24,750.00",390,53.10,55.45,260,34.40,55.45,16.98,"4,750",119,687,
,85,24,77,-,698.00,-374.15,130,695.55,712.25,65,"24,800.00",195,59.95,60.00,195,37.55,60.00,16.67,"46,988","3,645","9,321",
,13,3,9,-,660.80,-344.10,130,653.95,839.90,65,"24,850.00",65,64.05,66.40,195,41.95,66.35,16.48,"6,963",240,"1,327",
,451,81,473,-,607.65,-367.35,130,592.95,620.85,65,"24,900.00",715,69.90,72.00,65,46.20,71.95,16.17,"25,902","1,220","4,873",
,45,4,28,-,562.60,-356.00,130,567.35,768.80,65,"24,950.00",65,77.40,81.20,65,49.25,77.00,15.77,"8,587",584,"1,561",
,"1,179",648,"2,553",6.66,533.55,-359.40,65,529.10,535.00,455,"25,000.00",520,87.90,88.75,130,61.70,91.75,16.08,"95,743","3,528","14,392",
,35,-4,18,15.67,577.85,-256.10,65,355.65,668.75,65,"25,050.00",65,95.85,99.25,520,66.00,98.45,15.70,"9,083","1,244","2,120",
,411,281,667,8.53,453.10,-350.95,130,450.20,453.80,65,"25,100.00",65,107.55,108.95,65,72.05,107.70,15.44,"28,828","1,812","5,100",
,549,483,654,8.25,407.40,-342.40,130,413.25,416.30,65,"25,150.00",65,119.15,120.85,65,80.85,119.85,15.32,"13,916",35,"2,270",
,"1,718",382,"1,637",9.26,377.95,-324.75,325,374.20,378.00,130,"25,200.00",65,132.55,134.30,65,91.35,134.10,15.27,"54,645","2,693","8,970",
,436,370,804,9.30,340.10,-318.85,65,339.30,346.65,65,"25,250.00",130,147.45,147.50,65,99.90,147.45,15.08,"13,571",581,"1,878",
,"1,601",926,"4,551",9.71,309.80,-306.00,65,308.25,310.00,65,"25,300.00",65,164.00,166.00,65,113.50,165.75,15.11,"51,319","3,623","10,327",
,737,572,"1,661",9.83,277.75,-289.20,65,277.00,277.75,65,"25,350.00",65,180.35,181.80,325,122.55,180.70,14.87,"17,687",449,"2,118",
,"4,652","3,641","12,971",9.94,247.85,-282.35,65,246.70,247.80,195,"25,400.00",195,200.95,201.65,325,136.20,200.95,14.85,"67,742","1,993","9,936",
,"1,642","1,282","5,077",10.06,220.40,-265.85,260,219.00,220.40,130,"25,450.00",195,221.80,223.50,65,149.60,221.60,14.78,"24,630",-106,"2,113",
,"13,479","9,489","46,350",10.09,193.80,-251.15,65,192.80,193.80,260,"25,500.00",195,246.05,249.85,65,164.80,246.30,14.85,"1,22,571","-1,376","13,075",
,"2,687","1,696","13,485",10.19,170.45,-235.30,130,168.70,170.65,65,"25,550.00",65,270.70,274.80,195,179.70,270.65,14.81,"38,284","-1,085","1,508",
,"13,753","11,002","68,513",10.20,147.75,-219.20,130,148.30,149.25,65,"25,600.00",910,297.45,303.00,130,197.60,300.00,14.97,"1,04,775","1,578","10,477",
,"4,637","3,624","26,603",10.39,130.45,-198.60,65,128.60,131.65,65,"25,650.00",65,331.40,334.55,65,216.00,331.50,15.17,"37,279",198,"2,621",
,"15,638","10,416","92,051",10.47,113.00,-181.80,65,112.50,113.00,"1,105","25,700.00",65,363.75,366.85,65,236.90,366.85,15.52,"96,888","-3,255","6,356",
,"6,865","2,894","41,421",10.39,95.00,-166.05,65,96.05,97.60,65,"25,750.00",65,400.10,402.35,65,253.10,399.15,15.62,"39,208","-2,089","3,159",
,"21,366","11,122","1,18,332",10.70,85.00,-146.05,195,84.00,85.25,65,"25,800.00",130,435.50,440.20,65,274.70,440.10,16.16,"75,955","-2,012","6,699",
,"5,242","2,678","34,199",10.79,73.00,-128.65,"2,405",73.00,73.60,65,"25,850.00",65,464.55,484.90,65,294.95,480.80,16.63,"16,681",-227,"1,275",
,"16,769","10,759","94,095",10.93,63.20,-111.95,325,62.00,63.05,130,"25,900.00",65,505.15,519.85,65,311.90,520.90,17.02,"42,434","4,957","8,420",
,"3,860","2,221","26,357",11.09,54.80,-95.40,65,54.20,54.75,65,"25,950.00",65,548.15,561.55,65,323.20,558.30,17.17,"4,263",485,"1,154",
,"28,979","13,100","1,38,517",11.28,47.85,-81.10,390,47.30,47.80,65,"26,000.00",65,596.10,603.35,65,335.90,597.90,17.41,"20,447",-536,"5,233",
,"2,484",793,"24,805",11.30,40.05,-69.05,65,40.00,40.85,65,"26,050.00",65,619.70,650.95,130,349.40,642.00,17.90,942,-66,293,
,"10,894","5,742","59,514",11.47,34.70,-57.45,195,34.45,34.90,715,"26,100.00",130,675.60,693.90,260,360.45,687.55,18.47,"3,365",-165,978,
,"3,229",371,"24,145",11.71,30.75,-46.40,585,29.55,30.65,195,"26,150.00",65,701.90,758.35,65,377.30,734.15,19.08,491,185,296,
,"13,832","7,350","77,812",11.76,25.75,-38.35,130,25.70,26.05,65,"26,200.00",65,752.10,786.00,130,382.40,777.55,19.42,"2,844",-512,935,
,"2,713","1,255","17,957",12.04,23.10,-30.30,65,22.80,23.60,65,"26,250.00",65,622.05,903.40,"1,690",301.55,736.25,11.55,91,-5,30,
,"7,263","1,047","46,563",12.28,20.55,-23.55,260,20.60,20.80,65,"26,300.00",65,863.05,882.75,390,396.35,876.65,20.97,675,-59,337,
,"1,325",-99,"10,893",12.57,18.65,-18.05,65,18.50,19.25,195,"26,350.00",390,904.70,940.35,390,393.75,915.00,20.83,29,-5,25,
,"8,458","1,842","31,402",12.80,16.65,-13.55,195,16.65,17.25,195,"26,400.00",65,937.80,975.45,260,411.90,972.40,22.21,175,-28,342,
,"1,088",128,"7,566",13.23,15.95,-9.15,195,15.05,15.95,260,"26,450.00",390,"1,002.55","1,139.60",65,288.90,896.90,-,45,3,8,
,"9,616",-683,"49,497",13.37,13.85,-7.35,130,13.85,14.30,65,"26,500.00",65,"1,033.40","1,077.20",65,412.95,"1,067.55",23.32,356,50,317,
,"1,149",399,"6,675",13.82,13.45,-4.40,"1,950",12.80,13.45,650,"26,550.00","1,690",864.75,"1,202.35","1,690",323.90,"1,033.40",14.64,2,-,1,
,"3,247",-105,"23,410",13.99,11.85,-3.15,260,11.40,11.75,325,"26,600.00",130,"1,139.50","1,183.40",130,270.45,"1,040.45",-,17,1,29,
,696,-19,"5,010",13.92,9.55,-3.65,195,9.80,11.25,325,"26,650.00","1,690",964.30,"1,340.50","1,690",310.40,"1,108.00",-,2,-,-,
,"3,823",803,"21,760",14.56,10.10,-1.25,130,9.85,10.15,260,"26,700.00","1,690",996.50,"1,280.35",130,281.35,"1,137.65",-,3,1,2,
,"1,009",298,"6,633",14.98,9.85,-0.30,260,8.45,9.85,195,"26,750.00","1,690","1,057.10","1,414.60","1,690",322.35,"1,207.85",-,9,-,2,
,"3,585",374,"19,312",15.10,8.60,-0.15,195,8.60,8.70,65,"26,800.00",195,"1,355.65","1,375.75",130,403.60,"1,363.75",27.33,5,3,6,
,331,-13,"1,869",15.48,8.30,0.30,65,8.30,8.40,195,"26,850.00","1,690","1,138.90","1,512.65","1,690",315.60,"1,320.45",14.51,3,-,1,
,"1,285",1,"7,999",15.84,7.95,0.90,260,6.90,8.10,130,"26,900.00",195,"1,454.25","1,561.45","1,690",287.55,"1,340.20",-,3,1,5,
,216,-225,"1,351",16.27,7.85,1.75,910,6.70,8.40,260,"26,950.00",65,"1,228.85","1,606.35","1,690",311.95,"1,396.95",-,7,-,3,
,"10,283","3,001","19,679",16.59,7.45,1.65,"7,475",6.90,7.00,"2,990","27,000.00",65,"1,275.60","1,607.25",65,336.65,"1,488.30",20.64,83,-22,54,
,355,-69,"1,043",16.79,6.80,1.10,"2,210",5.05,6.80,"4,160","27,050.00","1,690","1,333.45","1,735.10","1,690",281.45,"1,482.30",-,3,-,1,
,"1,804",370,"4,826",16.97,6.15,1.45,455,5.00,6.95,65,"27,100.00","1,690","1,366.85","1,801.60","1,690",375.90,"1,622.15",26.84,4,-,1,
,168,45,540,17.05,5.35,0.75,650,4.60,12.55,"1,300","27,150.00","1,690","1,426.65","1,812.15","1,690",317.35,"1,599.45",-,5,-,2,
,"3,671","1,820","6,891",17.43,5.25,1.10,195,4.90,5.25,195,"27,200.00",65,"1,460.20","1,875.75","1,690",317.75,"1,663.15",-,2,-,1,
,304,137,460,17.24,4.10,0.30,195,4.35,5.75,"3,250","27,250.00","1,690","1,511.85","1,924.00","1,690",314.95,"1,710.55",-,2,-,1,
,"3,398",53,"6,038",18.15,5.00,1.85,65,4.00,5.20,195,"27,300.00","1,690","1,553.30","1,969.20","1,690",319.85,"1,754.25",-,2,-,2,
,220,103,275,18.71,5.25,2.05,910,4.00,5.80,"1,300","27,350.00","1,690","1,626.55","2,055.30","1,690",360.55,"1,839.55",24.75,2,-,1,
,467,28,"1,405",19.02,5.05,2.30,195,4.40,5.20,195,"27,400.00","1,690","1,656.60","2,106.30","1,690",301.35,"1,831.10",-,2,-,1,
,217,106,680,19.55,5.25,2.55,910,3.65,5.95,"1,300","27,450.00","1,690","1,717.35","2,109.15","1,690",352.75,"1,926.70",22.76,2,-,1,
,"8,060","3,335","11,661",19.83,5.00,2.50,"1,755",4.85,5.00,"3,315","27,500.00",65,"1,780.70","2,166.40","1,690",336.90,"1,958.40",-,2,-,3,
,223,9,456,19.91,4.45,2.15,"1,755",3.05,4.50,"2,990","27,550.00","1,690","1,825.85","2,225.75","1,690",351.35,"2,037.35",26.45,2,-,1,
,620,-104,"1,696",20.35,4.50,2.30,650,3.10,4.50,650,"27,600.00","1,690","1,867.75","2,281.45","1,690",352.25,"2,084.70",26.38,2,1,3,
,233,-58,615,20.25,3.75,1.65,975,3.15,3.90,130,"27,650.00","1,690","1,870.20","2,362.50","1,690",365.25,"2,146.75",29.39,2,-,1,
,"2,496",467,"6,382",20.46,3.50,1.50,390,3.45,3.60,455,"27,700.00",65,"1,909.35","2,383.55","1,690",365.70,"2,203.95",31.21,3,1,3,
